cod_distrito,tipo_accidente,estado_meteorológico,coordenada_x_utm,coordenada_y_utm,fecha_month,fecha_day,hora_hour,hora_minute,sexo_Mujer,sexo_Hombre,sexo_Desconocido,tipo_vehiculo_movilidad_urbana_ligera,tipo_vehiculo_vehículos_ligeros_motorizados,tipo_vehiculo_vehículos_personales_y_utilitarios,tipo_vehiculo_transporte_pesado,tipo_vehiculo_remolques,tipo_vehiculo_sin_especificar,rango_edad_0,rango_edad_0-17,rango_edad_18-24,rango_edad_25-34,rango_edad_35-44,rango_edad_45-59,rango_edad_60+,tipo_persona_Conductor,tipo_persona_Pasajero,tipo_persona_Peatón,positiva_alcohol,cod_lesividad
11,4,3,437320.0,4471487.0,1,4,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,4,2,439371.0,4475795.0,1,4,21,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16,3,5,445855.0,4480119.0,1,4,21,36,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6
16,2,3,446776.0,4479994.0,1,4,21,5,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
13,3,6,444558.0,4471395.0,1,4,22,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7
15,2,2,447068.0,4474042.0,1,4,21,25,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4
6,7,3,440326.0,4479444.0,1,4,22,10,5,3,0,0,0,8,0,0,0,0,2,3,0,2,1,0,2,6,0,0,2
8,6,3,438746.0,4481890.0,1,4,22,40,1,2,0,0,0,3,0,0,0,0,0,2,1,0,0,0,2,1,0,0,2
1,0,3,440372.0,4474626.0,1,5,1,10,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
5,6,3,442106.0,4477080.0,1,5,1,40,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
1,0,6,440321.0,4474633.0,1,4,22,30,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1
9,10,6,435476.0,4478883.0,1,5,1,45,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0
1,0,5,440875.0,4474491.0,1,4,22,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,4
5,7,3,441839.0,4477278.0,1,5,3,40,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1
9,4,0,439525.0,4478786.0,1,5,2,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
8,6,3,440196.0,4481471.0,1,5,5,0,1,3,0,0,0,4,0,0,0,0,0,0,1,3,0,0,2,2,0,0,1
1,4,0,440645.0,4474018.0,1,5,7,25,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17,4,0,439847.0,4466350.0,1,5,9,30,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0
4,0,0,442586.0,4476547.0,1,5,10,20,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
1,0,6,441032.0,4474986.0,1,5,10,50,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
4,0,0,443879.0,4475896.0,1,5,10,20,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2
1,8,0,440551.0,4474001.0,1,5,7,40,1,3,0,0,0,3,1,0,0,0,0,0,1,1,2,0,4,0,0,0,0
5,2,0,442611.0,4478833.0,1,5,10,28,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2
16,6,5,448591.0,4482446.0,1,5,9,15,3,1,0,0,0,4,0,0,0,0,2,1,0,0,1,0,2,2,0,0,2
4,0,2,444081.0,4475050.0,1,4,13,30,1,1,1,0,2,1,0,0,0,1,0,2,0,0,0,0,2,1,0,0,2
6,6,0,440886.0,4477563.0,1,5,11,45,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4
13,2,0,443449.0,4470733.0,1,5,12,20,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,8
20,4,5,448212.0,4474335.0,1,5,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,6,0,439908.0,4474675.0,1,5,12,30,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1
17,6,0,442257.0,4467246.0,1,5,12,18,1,1,1,0,0,2,1,0,0,1,0,0,1,1,0,0,3,0,0,0,1
18,6,0,443762.0,4467923.0,1,5,13,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1
4,7,0,442026.0,4476086.0,1,5,14,15,2,2,0,0,2,2,0,0,0,0,0,0,4,0,0,0,3,1,0,0,1
11,2,3,438826.0,4471847.0,1,4,19,50,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,4
13,6,6,444573.0,4470585.0,1,5,14,20,1,2,0,0,0,3,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0
5,8,0,441857.0,4477402.0,1,5,14,15,0,4,0,0,0,4,0,0,0,0,0,0,2,1,0,1,3,1,0,0,2
11,8,0,438802.0,4469491.0,1,5,13,55,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2
17,7,6,440927.0,4465298.0,1,5,14,35,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0
4,7,0,443261.0,4475093.0,1,5,14,55,2,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1
1,6,6,440893.0,4474343.0,1,5,15,5,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
16,6,0,448276.0,4482495.0,1,5,16,15,1,1,1,0,0,2,0,0,1,1,0,1,1,0,0,0,2,1,0,0,0
7,7,0,439873.0,4475929.0,1,5,16,25,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
18,6,0,447918.0,4467921.0,1,5,16,45,2,1,0,0,0,3,0,0,0,0,1,1,0,0,1,0,2,1,0,0,2
18,2,0,449042.0,4468912.0,1,5,14,40,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2
8,0,0,440650.0,4481669.0,1,5,17,5,4,2,0,0,0,6,0,0,0,0,2,0,0,1,3,0,2,4,0,0,0
1,3,6,440262.0,4474630.0,1,5,17,30,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1
3,0,0,442727.0,4471682.0,1,5,15,44,0,3,0,0,0,3,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0
5,6,0,442696.0,4479475.0,1,5,18,8,1,2,0,0,0,3,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0
4,4,5,443608.0,4474617.0,1,5,18,32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
20,0,6,449981.0,4477375.0,1,5,18,29,3,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,2,1,0,0,1
5,7,0,442278.0,4476835.0,1,5,20,35,1,2,0,0,0,3,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0
1,4,0,440070.0,4474640.0,1,5,21,0,0,1,2,0,2,0,1,0,0,2,0,0,0,0,1,0,3,0,0,0,0
6,7,5,441036.0,4477828.0,1,5,20,44,3,3,0,0,0,6,0,0,0,0,0,0,4,0,2,0,2,4,0,0,0
9,2,0,433428.0,4477863.0,1,5,20,36,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
20,3,0,448799.0,4475453.0,1,5,20,54,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
16,7,0,448590.0,4482446.0,1,4,18,30,0,4,0,0,0,4,0,0,0,0,0,3,0,1,0,0,2,2,0,0,2
11,7,5,439438.0,4472028.0,1,5,21,50,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2
13,5,0,444202.0,4470107.0,1,5,21,24,2,1,0,0,0,3,0,0,0,0,0,2,0,0,1,0,2,1,0,1,4
19,0,5,449277.0,4472861.0,1,5,18,35,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2
19,2,0,451839.0,4473322.0,1,5,20,10,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1
17,7,0,441801.0,4467248.0,1,5,20,40,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1
2,3,0,441720.0,4471220.0,1,5,22,35,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4
12,0,0,440965.0,4470156.0,1,5,22,30,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
4,0,0,443677.0,4475741.0,1,6,0,45,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
13,7,0,444570.0,4472806.0,1,6,2,10,2,1,0,0,1,2,0,0,0,0,0,0,0,1,2,0,2,1,0,1,1
11,0,0,436035.0,4468808.0,1,6,0,40,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
9,4,6,438880.0,4474621.0,1,6,3,45,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,4,0,441114.0,4473199.0,1,6,5,30,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
17,4,0,439276.0,4467938.0,1,6,5,30,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,1,3,0,1,6
4,7,0,441781.0,4476415.0,1,6,6,30,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0
14,10,0,445592.0,4473455.0,1,6,6,30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
13,4,6,443079.0,4470684.0,1,6,6,50,0,2,2,0,0,4,0,0,0,2,0,0,2,0,0,0,3,1,0,1,0
18,4,0,445402.0,4469106.0,1,6,9,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
2,7,0,439132.0,4473466.0,1,6,12,10,2,2,1,0,0,4,1,0,0,1,0,0,1,0,2,1,5,0,0,0,0
19,7,6,448171.0,4473197.0,1,6,11,40,0,0,3,0,0,2,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0
2,6,0,439746.0,4472561.0,1,6,12,35,1,2,0,0,0,3,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0
15,4,0,443801.0,4478160.0,1,6,12,30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
8,6,0,440286.0,4481899.0,1,6,12,30,0,1,6,0,0,7,0,0,0,6,0,0,0,0,1,0,7,0,0,0,1
11,6,0,437784.0,4470932.0,1,6,13,8,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2
10,7,0,435341.0,4470854.0,1,6,14,35,2,2,0,0,0,4,0,0,0,0,1,0,0,0,3,0,2,2,0,1,0
7,7,0,441105.0,4476769.0,1,5,21,55,0,3,0,0,1,2,0,0,0,0,0,1,0,1,1,0,2,1,0,0,2
20,7,0,447073.0,4474591.0,1,5,14,5,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0
1,0,0,439907.0,4474057.0,1,6,15,45,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
5,3,0,442564.0,4478482.0,1,6,14,40,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
10,5,0,437650.0,4473344.0,1,6,14,35,4,1,0,0,0,5,0,0,0,0,2,2,0,1,0,0,2,3,0,0,2
8,0,0,438561.0,4480657.0,1,6,15,20,2,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,2,1,0,0,2
3,7,6,442660.0,4473181.0,1,6,16,40,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
21,7,0,450691.0,4480334.0,1,6,15,3,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0
15,7,6,445721.0,4475047.0,1,6,16,55,2,1,0,0,0,1,2,0,0,0,0,0,1,0,2,0,2,1,0,0,0
2,11,0,440158.0,4471918.0,1,6,14,15,2,2,0,0,0,4,0,0,0,0,2,0,0,0,2,0,2,2,0,0,2
14,6,0,444199.0,4473262.0,1,6,16,12,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
6,6,0,439746.0,4480126.0,1,6,16,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0
12,10,0,440581.0,4470011.0,1,6,17,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,4,6,443423.0,4475948.0,1,7,20,45,0,1,3,0,0,3,1,0,0,3,0,0,0,0,0,1,4,0,0,1,0
6,2,0,440647.0,4478301.0,1,6,16,50,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2
9,4,0,438055.0,4477216.0,1,6,18,26,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,2,0,0,6
13,0,0,442352.0,4471240.0,1,6,19,25,6,3,0,0,0,9,0,0,0,0,1,2,4,0,2,0,4,5,0,0,1
14,7,0,444657.0,4473231.0,1,6,19,30,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0
15,8,6,444336.0,4477482.0,1,6,19,10,0,4,0,0,0,4,0,0,0,0,0,1,1,1,0,1,4,0,0,0,0
1,6,0,439990.0,4474750.0,1,6,19,45,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0
6,4,6,441115.0,4479716.0,1,6,18,40,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0
17,2,0,442309.0,4465647.0,1,6,19,55,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
4,4,0,442666.0,4474992.0,1,6,20,55,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
13,7,6,442739.0,4471421.0,1,6,21,15,1,1,1,0,0,3,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0
8,0,0,441101.0,4481983.0,1,6,6,55,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1
9,7,0,433732.0,4478962.0,1,6,6,50,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
4,3,0,442754.0,4475693.0,1,7,0,9,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
18,4,0,444058.0,4468715.0,1,7,7,24,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11,2,0,437100.0,4470768.0,1,6,13,24,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2
21,6,0,451191.0,4478055.0,1,5,13,56,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1
8,6,0,439157.0,4480524.0,1,7,10,50,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
2,0,0,440383.0,4472807.0,1,7,12,27,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2
5,1,0,441997.0,4480861.0,1,7,11,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
5,0,0,442365.0,4476748.0,1,7,12,10,1,3,0,0,0,4,0,0,0,0,0,1,2,1,0,0,2,2,0,1,1
5,0,0,442641.0,4481683.0,1,7,11,0,2,2,0,0,0,4,0,0,0,0,1,0,0,2,0,1,2,2,0,0,0
7,3,0,439425.0,4475783.0,1,7,12,55,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
9,3,0,435993.0,4474892.0,1,7,13,15,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,3
20,0,0,450366.0,4477460.0,1,7,12,40,2,1,0,0,0,3,0,0,0,0,0,2,0,0,1,0,2,1,0,0,1
2,6,0,441398.0,4472865.0,1,7,11,55,2,1,1,0,0,4,0,0,0,1,0,0,1,0,0,2,3,1,0,0,2
10,6,0,435473.0,4470909.0,1,7,14,38,0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,2
20,6,0,447411.0,4474344.0,1,7,15,15,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
13,2,0,444327.0,4469747.0,1,7,14,46,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,6
15,10,0,445006.0,4477197.0,1,7,15,58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
14,4,6,445916.0,4472511.0,1,7,18,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
21,2,0,451420.0,4479677.0,1,6,21,30,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
10,7,6,435364.0,4472576.0,1,7,18,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0
1,6,0,439801.0,4473501.0,1,7,16,7,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
3,3,0,441526.0,4473128.0,1,6,21,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,5,0,440679.0,4480443.0,1,7,21,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2
9,0,0,439104.0,4476051.0,1,7,21,15,1,2,0,0,1,2,0,0,0,0,0,1,0,2,0,0,2,1,0,0,2
16,4,0,445087.0,4478806.0,1,7,5,50,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,0,0,442395.0,4476006.0,1,7,20,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2
17,6,0,441059.0,4466475.0,1,7,23,23,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
11,4,0,438112.0,4471178.0,1,7,22,40,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0
1,4,6,440295.0,4474002.0,1,8,3,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
13,4,0,446053.0,4470727.0,1,8,1,45,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,4,0,444034.0,4475023.0,1,8,4,20,3,2,0,0,0,5,0,0,0,0,0,1,3,1,0,0,2,3,0,0,0
6,0,6,440244.0,4478275.0,1,7,14,30,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
15,6,6,444022.0,4478847.0,1,7,13,20,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2
9,7,0,439340.0,4477757.0,1,7,13,30,0,2,1,0,0,3,0,0,0,1,0,0,1,0,1,0,3,0,0,0,1
4,4,0,442351.0,4475945.0,1,6,12,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
12,6,0,439218.0,4468833.0,1,8,7,45,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0
7,5,0,440120.0,4475710.0,1,8,8,15,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0
20,0,0,446720.0,4476837.0,1,8,7,20,1,0,2,0,0,1,0,0,2,2,0,0,0,0,0,1,3,0,0,0,2
4,0,0,443534.0,4474640.0,1,8,8,40,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
18,6,0,448804.0,4469662.0,1,8,9,10,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4
20,7,0,448128.0,4474866.0,1,8,9,50,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1
14,7,0,443909.0,4473825.0,1,8,7,25,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1
15,7,0,444242.0,4475898.0,1,8,11,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1
9,4,0,439620.0,4479497.0,1,8,8,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,3,0,441163.0,4474513.0,1,8,9,5,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1
5,0,0,442108.0,4477122.0,1,8,11,40,3,1,0,0,0,4,0,0,0,0,0,0,0,0,1,3,2,2,0,0,2
5,3,0,442288.0,4479539.0,1,8,10,5,2,2,0,0,1,3,0,0,0,0,0,0,0,1,3,0,3,1,0,0,2
15,7,0,444992.0,4477542.0,1,8,8,50,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
13,1,0,444939.0,4471313.0,1,8,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,9,0,440969.0,4477557.0,1,8,9,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19,4,0,448697.0,4472242.0,1,8,9,0,0,2,1,0,0,3,0,0,0,1,1,0,0,0,0,1,2,1,0,0,2
11,7,0,439217.0,4472120.0,1,8,13,20,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
5,7,0,442101.0,4477078.0,1,8,12,45,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1
6,4,0,440039.0,4479174.0,1,8,13,30,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
12,6,6,440061.0,4470333.0,1,8,13,15,1,2,0,0,0,3,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0
8,6,0,440979.0,4484374.0,1,8,13,30,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
2,0,0,439156.0,4473925.0,1,7,21,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0
8,6,5,443003.0,4483092.0,1,8,14,34,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
11,6,0,437236.0,4471749.0,1,8,14,50,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2
17,6,0,440122.0,4465852.0,1,8,15,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
11,0,6,436021.0,4468420.0,1,8,17,30,1,3,0,0,0,3,1,0,0,0,2,0,0,0,2,0,2,2,0,0,1
15,6,0,444049.0,4478910.0,1,8,14,45,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
5,7,0,441829.0,4480849.0,1,8,14,50,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1
15,7,0,445105.0,4477412.0,1,8,17,50,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
1,0,6,439999.0,4475151.0,1,8,17,30,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
2,0,0,439424.0,4472457.0,1,8,18,45,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
1,7,0,441157.0,4473839.0,1,8,17,30,0,4,0,0,0,4,0,0,0,0,0,1,0,2,0,1,2,2,0,0,0
11,7,0,437994.0,4471107.0,1,8,18,50,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
15,7,6,444307.0,4474871.0,1,8,17,30,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
15,8,0,444517.0,4477572.0,1,8,16,10,1,2,0,0,0,3,0,0,0,0,0,0,2,0,1,0,3,0,0,0,2
12,2,0,440533.0,4471392.0,1,8,18,45,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2
12,0,0,440888.0,4470255.0,1,8,19,55,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2
11,0,0,438829.0,4469489.0,1,8,19,0,1,4,0,0,0,5,0,0,0,0,0,2,1,0,2,0,2,3,0,0,2
13,0,0,443000.0,4471763.0,1,7,19,5,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
12,7,0,441211.0,4470603.0,1,8,20,20,2,2,0,0,0,4,0,0,0,0,1,0,0,2,1,0,2,2,0,0,0
15,0,0,444561.0,4475132.0,1,8,21,15,1,2,0,0,0,3,0,0,0,0,0,2,0,0,1,0,2,1,0,0,1
14,0,0,444760.0,4474179.0,1,8,21,25,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
4,6,0,441757.0,4476043.0,1,8,23,5,3,2,0,0,1,4,0,0,0,0,3,0,0,2,0,0,2,3,0,0,2
13,0,0,444542.0,4471369.0,1,8,22,20,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0
1,2,0,440138.0,4474729.0,1,8,22,20,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
11,4,0,437788.0,4471700.0,1,9,1,40,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
15,7,0,444049.0,4476369.0,1,9,6,10,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1
17,7,0,440010.0,4466796.0,1,9,7,30,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
18,6,0,448227.0,4469014.0,1,9,7,15,2,1,0,0,0,3,0,0,0,0,0,0,2,0,0,1,2,1,0,0,4
13,2,5,445569.0,4471531.0,1,9,8,55,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
1,2,0,439819.0,4475626.0,1,9,7,59,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2
16,11,5,446271.0,4479310.0,1,9,9,10,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2
15,6,6,443807.0,4478852.0,1,9,9,16,2,1,0,0,0,3,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0
5,5,0,442652.0,4477104.0,1,9,9,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2
15,7,0,445255.0,4476173.0,1,9,7,45,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
6,6,6,441034.0,4478382.0,1,9,9,10,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
4,4,0,443831.0,4475675.0,1,8,11,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9,3,5,439683.0,4479264.0,1,9,8,55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
6,6,0,440990.0,4478650.0,1,9,8,15,3,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,2,1,0,0,1
6,7,0,439768.0,4478441.0,1,9,9,15,0,3,0,0,0,2,1,0,0,0,0,0,0,1,1,1,3,0,0,0,1
8,7,0,441760.0,4480751.0,1,9,10,15,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,2
15,8,0,444135.0,4477269.0,1,9,8,50,0,4,0,0,0,4,0,0,0,0,0,0,2,1,1,0,3,1,0,0,0
5,8,0,442827.0,4480968.0,1,9,9,0,4,2,0,0,0,6,0,0,0,0,1,0,1,2,2,0,5,1,0,0,4
